upload_time,plate_no,field3,pickup_timestamp,dropoff_timestamp,fare,field7,mileage,field9,duration,order_status,field12,field13,pickup_lon,pickup_lat,dropoff_lon,dropoff_lat,pickup_beijing,dropoff_beijing,duration_minutes,time_diff_minutes,date
2025-09-25 08:30:26,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:30:31,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:30:44,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:30:51,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:30:56,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:31:12,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:31:17,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:31:34,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:31:40,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:31:46,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:32:00,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:32:06,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:32:22,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:32:28,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:32:35,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:32:49,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:32:54,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:33:09,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:33:16,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:33:23,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:33:38,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:33:44,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:33:57,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:34:04,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:34:09,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:34:25,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
2025-09-25 08:34:31,粤BCW7826,,1758757703000,1758759416000,37.5,0.0,7.757,2.836,00:15:03,0,00000000000000000000,0.0,114.034025,22.550035,114.066765,22.55911,2025-09-25 15:48:23,2025-09-25 16:16:56,15.05,28.55,2025-09-25
